"Cycle","ID","TransID","CRPFilerid","Recipcode","Pacshort","CRPRecipname","Expcode","Amount","Date","City","State","Zip","CmtelD_EF","Candid","Type","Descrip","PG","ElecOther","EntType","Source"
2002,686545,"SB23.41276","C00346536","PI","Club for Growth","TALENT FOR SENATE COMMITTEE","  ",1000,"10/24/2002","ST LOUIS","MO","63141    ","         ","","","Earmarked from Jeanne Sinquefield","G2002","","CCM",""
2002,765239,"SB23.5475","C00340083","PB","Dean Foods","FRIENDS OF ROY BLUNT","  ",1000,"09/10/2002","Springfield","MO","65805    ","         ","","","9/10 breakfast","G2002","","CAN",""
2002,765249,"4402180209116463524","C00060103","PB","BP","Henry Howard Campaign","11",250,"09/16/2002","Augusta","GA","30906    ","         ","","","Nonfederal Contribution","     ","","CCM","@W02"
2002,765259,"2424430208266657960","C00060103","PB","BP","Jeff Atwater for Florida State Senate","11",500,"09/04/2002","North Palm Beach","FL","33408    ","         ","","","Nonfederal Contribution","     ","","CCM","@W02"
2002,774156,"D877","C00281162","PB","Bayer Corp","Dole 2002 Committee","  ",2000,"09/05/2002","Salisbury","NC","28145    ","         ","","","Contribution: Elizabeth Dole (NC-R)","P2002","","CAN",""
2002,774164,"D588","C00033977","PB","RR Donnelley & Sons","Friends of Byron Dorgan","  ",1000,"09/03/2002","Bismarck","ND","58502    ","         ","","","Contribution: Byron L. Dorgan (ND-D)","G2004","","CAN",""
2002,774173,"D605","C00033977","PB","RR Donnelley & Sons","Bob Ney for Congress","  ",1500,"09/12/2002","St Clairsville","OH","43950    ","         ","","","Contribution: Bob W. Ney (OH-18-R)/Feder","G2002","","CAN",""
2002,782931,"SB23.4521","C00360792","PB","Teaching Hospital Education PAC","LOWEY NITA M","  ",1000,"06/25/2002","RYE","NY","10580    ","         ","","","Contribution for Fundraiser","P2002","","CAN","@W02"
2002,782942,"SB23.11037","C00252940","PI","League of Conservation Voters","WELLSTONE FOR SENATE","  ",25,"06/28/2002","ST PAUL","MN","55114    ","         ","","","EMRK Via Freeman^Beatrice^Ms.^P","P2002","","CCM",""
2002,791560,"B000911S000004L29","C00108209","PB","Dominion Resources","FRIENDS OF RON THOMPSON","  ",250,"03/26/2002","BECKLEY","WV","25801    ","         ","","","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,791567,"B000911S000019L29","C00108209","PB","Dominion Resources","COMMITTEE TO ELECT WILLIAM R. WOOTEN","  ",500,"03/26/2002","BECKLEY","WV","25602    ","         ","","","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,800392,"B001806S000002L23","C00081547","PB","DTE Energy","FRIENDS OF MARY LANDRIEU","  ",1000,"08/15/2002","WASHINGTON","DC","20002    ","         ","S6LA00227","","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,800404,"SB29.4234","C00336842","PI","Family PAC","ELECT TOM TANGRETTI COMMITTEE","  ",250,"08/22/2002","GREENSBURG","PA","15601    ","         ","","","STATE REP. PA","     ","","COM",""
2002,800412,"10000000937700009","C00118208","PB","American Road & Transport Builders Assn","HALPAC (Help America's Leadership PAC0","  ",2000,"06/07/2002","Washington","DC","20036    ","C00376038","","24K","YTD:$2000.00 HALPAC Contribution","O2002","2002 Year","PAC",""
2002,809155,"SB23.19013","C00346536","PI","Club for Growth","SYDNEY HAY FOR CONGRESS","  ",100,"07/15/2002","MUNDS PARK","AZ","86017    ","         ","","","Earmarked from J. Kelley","P2002","","CCM",""
2002,809164,"SB23.19022","C00346536","PI","Club for Growth","SYDNEY HAY FOR CONGRESS","  ",100,"07/15/2002","MUNDS PARK","AZ","86017    ","         ","","","Earmarked from Wayne Pickard","P2002","","CCM",""
2002,809175,"SB23.19033","C00346536","PI","Club for Growth","SYDNEY HAY FOR CONGRESS","  ",1000,"07/15/2002","MUNDS PARK","AZ","86017    ","         ","","","Earmarked from Richard Gilder","P2002","","CCM",""
2002,817982,"D6075","C00007880","PB","Credit Union National Assn","Mike Pence for U.S. Congress","  ",5000,"06/13/2002","Anderson","IN","46015    ","         ","","","Contribution: Mike Pence (IN-2-R)","G2002","","CAN",""
2002,817993,"D6089","C00007880","PB","Credit Union National Assn","Gordon Smith for U S Senate","  ",2000,"06/17/2002","Lake Oswego","OR","97035    ","         ","","","Contribution: Gordon H. Smith (OR-R)","G2002","","CAN",""
2002,826768,"5736505","C00227744","PB","Ernst & Young","America's Foundation","  ",1000,"02/12/2002","Washington","DC","20036    ","C00305797","","011","","O2002","2002 Other","PAC",""
2002,826777,"5798152","C00227744","PB","Ernst & Young","Christopher Cox for Congress","  ",3000,"02/27/2002","Newport Beach","CA","92658    ","         ","","011","","P2002","","CAN",""
2002,835592,"SB23.5422","C00028860","PL","American Federation of Teachers","STEPHANIE TUBBS JONES FOR US CONGRESS","11",1000,"06/13/2002","UNIVERSITY HEIGHTS","OH","44118    ","C00334151","","","Contribution","G2002","","CCM","@W02"
2002,835601,"SB23.5300","C00028860","PL","American Federation of Teachers","VISCLOSKY FOR CONGRESS COMMITTEE","11",1000,"05/02/2002","MERRILLVILLE","IN","46411    ","C00166504","","","Contribution","P2002","","CCM","@W02"
2002,844482,"SB23.9162","C00218891","PB","Powell, Goldstein et al","BARNEY FRANK FOR CONGRESS COMMITTEE","11",500,"03/05/2002","NEWTONVILLE","MA","02160    ","         ","","","CONTRIBUTION","P    ","","PAC","@W02"
2002,844491,"2645570203014283031","C00000984","PB","US Telecom Assn","National Republican Senatorial Committee","11",5000,"03/07/2002","Washington","DC","20002    ","C00027466","","","2002 Contribution","     ","","PTY","@W02"
2002,844506,"SB23.13946","C00346536","PI","Club for Growth","KING FOR CONGRESS","  ",100,"05/23/2002","ODEBOLT","IA","51458    ","         ","","","Earmarked from Kurt Wheeler","P2002","","CCM",""
2002,853383,"B000430S000003L23","C00144774","PB","Southern Co","CHRIS JOHN FOR CONGRESS COMMITTEE, INC.","  ",500,"05/31/2002","CROWLEY","LA","70527    ","         ","H6LA07131","24K","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,853391,"B000425S000002L23","C00144774","PB","Southern Co","CITIZENS FOR A COMPETITIVE AMERICA","  ",5000,"05/14/2002","COLUMBIA","SC","29205    ","C00150755","","24K","2002 GENERAL ELECTION","G2002","","PAC",""
2002,853405,"2701655","C00109017","PB","SBC Communications","ANNE NORTHUP FOR CONGRESS","  ",1000,"05/24/2002","Louisville","KY","40257    ","         ","","011","YTD:$3,000.00","P2002","","CAN",""
2002,862096,"D1221","C00097568","PB","Raytheon Co","DNC - Federal Account","  ",20,"01/24/2002","Washington","DC","20003    ","         ","","","Earmarked by Essex Fowlks","O2002","Other","PTY",""
2002,862104,"D1229","C00097568","PB","Raytheon Co","Raytheon Texas Political Action Committee","  ",3106,"01/24/2002","Garland","TX","75042    ","         ","","","Contribution: Raytheon Texas PAC","O2002","Other","PAC",""
2002,862114,"D5043","C00033423","PB","Household International","New Democrat Network","  ",5000,"01/15/2002","Washington","DC","20002    ","         ","","","Contribution: New Democrat Network (DC-D","O2002","Other","CAN",""
2002,870912,"SB29.4900","C00134676","PL","Phoenix Fire Fighters Local 493","CITY OF PHOENIX","  ",250,"01/11/2002","PHOENIX","AZ","85003    ","         ","","","GENERAL PLAN ARGUMENT","     ","","ORG",""
2002,870924,"D3560","C00010983","PB","Johnson & Johnson","Todd Staples","  ",500,"03/12/2002","Lakeway","TX","78734    ","         ","","","Contribution to non-federal candidate fo","G2002","","CAN",""
2002,879779,"10000004673700020","C00027359","PL","Ironworkers Union","TEAM EMERSON","  ",2000,"03/06/2002","CAPE GIRARDEAU","MO","63702    ","         ","","011","YTD:$2000.00 JO ANN EMERSON, U.S. HOUSE","P2002","","CAN",""
2002,879789,"10000004680200030","C00027359","PL","Ironworkers Union","FRIENDS OF CONGRESSMAN TIM HOLDEN","  ",2000,"03/15/2002","WASHINGTON","DC","20005    ","         ","","011","YTD:$2000.00 TIM HOLDEN, U.S. HOUSE 6th","P2002","","CAN",""
2002,888502,"2089079","C00032979","PL","Teamsters Union","AMALGAMATED BANK OF NEW YORK","  ",636,"12/02/2002","NEW YORK","NY","100033378","         ","","","LOAN INTEREST 12/2/02","     ","","ORG",""
2002,888514,"2089076","C00032979","PL","Teamsters Union","OAKLAND AUDIO VISUAL SERVICES","  ",1000,"12/05/2002","SAN LEANDRO","CA","945774222","         ","","","","     ","","ORG",""
2002,897263,"E092702-41","C00332296","PI","Susan B Anthony List","Garrett for Congress 2002","  ",20,"09/27/2002","Newton","NJ","07860    ","C00370767","H8NJ05052","","Transmitted by Contributor's Original Ch","G2002","","CCM",""
2002,897274,"SB23.5797","C00319772","PI","New Democrat Network","STRICKLAND FOR COLORADO","  ",500,"07/30/2002","DENVER","CO","80211    ","         ","","","Earmarked by Sedgwick","P2002","","CCM",""
2002,905729,"SB23.49097","C00029165","PI","Council for a Livable World","TIM JOHNSON FOR SOUTH DAKOTA","11",150,"10/25/2002","SIOUX FALLS","SD","57101    ","         ","","","Ermk:Contrib Ck-Woolsey, John M","     ","","CCM","@W02"
2002,905738,"SB23.48602","C00029165","PI","Council for a Livable World","TIM JOHNSON FOR SOUTH DAKOTA","  ",25,"10/25/2002","SIOUX FALLS","SD","57101    ","         ","","","Ermk:Contrib Ck-Smith-Vaniz, Joan","     ","","CCM",""
2002,914128,"5931877","C00009639","PB","SunTrust Banks/Georgia","Democratic Party of Georgia - ST","  ",2000,"02/13/2002","Atlanta","GA","30309    ","         ","","011","Annual Jefferson/Jackson Dinner Primary","P2002","","PTY",""
2002,914141,"1029200229E1532","C00094573","PB","Alabama Farmers Federation","Alabama Farmers Federation","  ",1200,"10/29/2002","Montgomery","AL","361910001","C00094573","","","CONSULTING/POLLING","     ","","",""
2002,922940,"D873","C00151811","PL","Assn of Flight Attendants","Citizens to Elect Rick Larsen","  ",500,"06/27/2002","Everett","WA","98206    ","         ","","","Contribution: Rick Larsen (WA-2-D)","P2002","","CAN",""
2002,922950,"D857","C00151811","PL","Assn of Flight Attendants","Friends of Joe Baca","  ",1000,"06/24/2002","Washington","DC","20003    ","         ","","","Contribution: Joe Baca (CA-42-D)","P2002","","CAN",""
2002,931718,"SB23.23790","C00298000","PI","Madison Project","Ed Bryant for Congress","  ",10,"06/10/2002","Cordova","TN","38088    ","         ","","","From Wayne and Ilona Frank; Cont.","P2002","","CAN",""
2002,931729,"SB23.21328","C00298000","PI","Madison Project","Scott Garrett for Congress","  ",15,"02/27/2002","Newton","NJ","07860    ","         ","","","From Barry & Juliana Davenport; Cont.","P2002","","CAN",""
2002,931738,"SB23.21364","C00298000","PI","Madison Project","Scott Garrett for Congress","  ",20,"02/27/2002","Newton","NJ","07860    ","         ","","","From Julius Schindler; Cont.","P2002","","CAN",""
2002,940583,"SB23.25152","C00298000","PI","Madison Project","Don Gessner for Congress","  ",15,"08/27/2002","Beverly Hills","FL","34465    ","         ","","","From Rick Cavett; Cont.","P2002","","CAN",""
2002,940593,"SB23.25048","C00298000","PI","Madison Project","Don Gessner for Congress","  ",25,"08/27/2002","Beverly Hills","FL","34465    ","         ","","","From John Hollands; Comm.","P2002","","CAN",""
2002,940604,"SB23.24892","C00298000","PI","Madison Project","Ed Bryant for Congress","  ",50,"07/27/2002","Cordova","TN","38088    ","         ","","","From Jim McFaddin; Cont.","P2002","","CAN",""
2002,949481,"SB23.46388","C00346536","PI","Club for Growth","TERRELL FOR SENATE","  ",25,"12/05/2002","BATON ROUGE","LA","70894    ","         ","","","Earmarked from Russell Ziino","R2002","Runoff","CCM",""
2002,949494,"SB23.46375","C00346536","PI","Club for Growth","TERRELL FOR SENATE","  ",50,"12/05/2002","BATON ROUGE","LA","70894    ","         ","","","Earmarked from H. Peacock","R2002","Runoff","CCM",""
2002,958235,"SB29.5008","C00001180","PB","Michigan Medical Society","Friends to Elect Bill McConico","11",500,"06/19/2002","Detroit","MI","48234    ","         ","","","Campaign Contribution","P2002","","CCM","@W02"
2002,958244,"SB29.5015","C00001180","PB","Michigan Medical Society","Paul Gieleghem for State Rep","11",250,"06/19/2002","Clinton Twp.","MI","48036    ","         ","","","Campaign Contribution","P2002","","CCM","@W02"
2002,958254,"SB23.5679","C00023580","PL","National Assn of Letter Carriers","People for English","  ",1000,"10/29/2002","Erie","PA","16507    ","         ","","","","G2002","","CCM",""
2002,967156,"E112702-208","C00332296","PI","Susan B Anthony List","Terrell for Senate","  ",15,"11/27/2002","Alexandria","VA","22313    ","C00380212","S2LA00077","","Transmitted by Contributor's Original Ch","R2002","","CCM",""
2002,976055,"SB29.5300","C00252825","PL","Plumbers/Pipefitters Union Local 690","Ballinger, Jr. Lewis R.","  ",100,"11/05/2002","Fountain Hill","PA","18015    ","         ","","","Distributing literature on election day","G2002","","IND",""
2002,984709,"D23234","C00027342","PL","Intl Brotherhood of Electrical Workers","David A. Smith for Erlanger City Council","  ",300,"10/18/2002","Erlanger","KY","41018    ","         ","","","Contribution to non-federal candidate fo","O2002","Non-Federal","CAN",""
2002,984719,"D23253","C00027342","PL","Intl Brotherhood of Electrical Workers","Oxley for State Representative","  ",500,"10/28/2002","English","IN","47118    ","         ","","","Contribution to non-federal candidate fo","O2002","Non-Federal","CAN",""
2002,183155,"SB29.8763","C00251835","PI","Gay & Lesbian Victory Fund","Minnesota Stonewall DFL","11",250,"10/10/2001","Minneapolis","MN","55406    ","         ","","","Contribution","     ","","ORG","@W02"
2002,183163,"","C00009936","PL","American Federation of Govt Employees","Langevin for Congress","  ",500,"03/28/2001","Washington","DC","20002    ","C00344697","","24K","James Langevin, U.S. HOUSE 2nd RI","P    ","2002","CAN",""
2002,191782,"","C00193631","PB","Farm Credit Council","Etheridge Bob Representative","  ",2500,"03/22/2001","Raleigh","NC","27611    ","         ","","24K","Contribution: Bob Etheridge (NC-2-D)","P    ","Primary","CAN",""
2002,191792,"","C00193631","PB","Farm Credit Council","Berry Marion Representative","  ",500,"03/23/2001","Jonesboro","AR","72403    ","         ","","24K","Contribution: Marion Berry (AR-1-D)","P    ","Primary","CAN",""
2002,191802,"","C00193631","PB","Farm Credit Council","Hayworth J.D. Representative","  ",1000,"03/30/2001","Scottsdale","AZ","85267    ","         ","","24K","Contribution: J.D. Hayworth (AZ-6-R)","P    ","Primary","CAN",""
2002,200490,"2321778","C00221168","PB","Andersen","Doug Ose for Congress","  ",2500,"06/27/2001","Sacramento","CA","95814    ","         ","","011","YTD:$2,500.00","O2000","General Debt Retirem","CAN",""
2002,200500,"2892739","C00221168","PB","Andersen","Democratic National Committee","99",15000,"06/28/2001","Washington","DC","20003    ","         ","","011","YTD:$15,000.00","     ","","PTY","@W02"
2002,209237,"D1632","C00193854","PB","American Pharmaceutical Assn","Hutchinson for Senate","  ",1000,"05/24/2001","Rogers","AR","72757    ","         ","","24K","Contribution: Tim Hutchinson (AR-R)","P2002","","CAN",""
2002,209246,"SB21B.4181","C00356493","PI","Cmte for a Republican Future","QWest Communications","01",264,"01/17/2001","Phoenix","AZ","85038    ","         ","","","Telephone","     ","","ORG","@W02"
2002,209258,"SB21B.4189","C00356493","PI","Cmte for a Republican Future","Wells Fargo Bank","01",332,"03/31/2001","Portland","OR","97228    ","         ","","","Bank Charges","     ","","ORG","@W02"
2002,217965,"2904368","C00258277","PI","Wish List","Shelly Moore Capito for Congress Committee","  ",250,"07/19/2001","Charleston","WV","25301    ","         ","","011","YTD:$0.00","P2002","","CAN",""
2002,217974,"SB23.4130","C00348276","PB","Covad Communications Group","COMMITTEE TO RE ELECT ED TOWNS","  ",500,"05/11/2001","BROOKLYN","NY","11233    ","         ","H2NY11017","","primary campaign","P2002","","CAN",""
2002,217984,"SB23.4116","C00348276","PB","Covad Communications Group","ISSA FOR CONGRESS","  ",500,"03/15/2001","VISTA","CA","92085    ","         ","H0CA48024","","primary election campaign","P2005","","CAN",""
2002,8057,"D4245","N00007781","DW","DeFazio for Congress","Eugene Free Net","  ",22,"02/05/2001","Eugene","OR","97402    ","         ","","24K","Computer Email Service","P2002","","IND",""
2002,8071,"D4260","N00007781","DW","DeFazio for Congress","Pat Strahon","  ",27,"02/14/2001","Marcola","OR","97454    ","         ","","24K","Reimb Mileage","P2002","","IND",""
2002,226689,"6164970110164921828","C00024869","PB","General Electric","Assembly Democratic Campaign Committee","11",500,"09/05/2001","Madison","WI","53701    ","         ","","","Nonfederal Contribution","     ","","CCM","@W02"
